eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,siteNotes,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,latitude_dd,longitude_dd,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_types,hwm_qualities,marker,vertical_datums,approval,event,site,peak_summary,files,horizontal_datums,horizontal_collect_methods,vertical_collect_methods,survey_member,flag_member,Links
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Ben Thepaut,,LAACA17266,HWM on tree at Bayou Des Cannes near bridge on Reddick Road/Hwy 368,,,LA,Acadia Parish,,No,,15669,Bayou Des Cannes trib to Mermentau River,17266,129,5,1,HWM is seedline on pine tree marked with nail and HWM marker with orange flagging on left bank down steep bank in floodplain. Look for  near 50mph sign flagged orange on road,30.41528,-92.52569,,,,,Left,,6,5.1,1,,bad/no phone signal,Riverine,8/31/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Other (Note in Description box),Handheld GPS,NAD83,Ben Thepaut,,LAACA17267,HWM at residence near Bayou Mallet near Hwy 91 bridge,,,LA,Acadia Parish,,No,,15670,Bayou Mallet trib to Mermentau River,17267,129,5,1,HWM is seedline marked with sharpie on front porch next to window; left of front door.,30.39608,-92.498,,,,,Right,,9,2.75,1,,,Riverine,8/31/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,Philip Habermehl,LAACA17268,HIGHWAY 342 BRIDGE (GOLDEN GRAIN RD) OVER BAYOU QUEUE DE TORTUE,,,LA,Acadia Parish,,No,,15671,BAYOU QUEUE DE TORTUE,17268,129,5,4,SEEDLINE ON TREE 300 FT. UPSTREAM OF BRIDGE FOLLOWING THE LEFT EAST BANK EDGE BANK(SOUTHEAST) FLAGGED WITH ORANGE/PINK.,30.16665,-92.2599,,,,,N/A,,6,6.5,1,,,Riverine,8/31/2016 5:00:00 AM,0,2,1600,1600,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,,,,Marker,Handheld GPS,NAD83,Philip Habermehl,,LAACA17268,HIGHWAY 342 BRIDGE (GOLDEN GRAIN RD) OVER BAYOU QUEUE DE TORTUE,,,LA,Acadia Parish,,No,,15672,BAYOU QUEUE DE TORTUE,17268,129,5,3,SEEDLINE MARKED WITH MARKER ON THE SOUTHWEST CORNER OF BRIDGE FLAGGED ORANGE/PINK.,30.16665,-92.2599,,,,,N/A,,4,3.77,1,,BRIDGE IS FLAT ON BOTTOM AND THIS COULD SUFFER FROM BUILD UP.,Riverine,8/31/2016 5:00:00 AM,0,2,1600,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Ben Thepaut,,LAACA17269,HWM @ Left Bank of Bayou Des Cannes off HWY 98,,,LA,Acadia Parish,,No,,15673,Bayou Des Cannes Trib to Mermentau River,17269,129,5,1,"HWM marker on first tree on left past Springs Ballroom entrance; gate was open, may be closed later",30.33081,-92.53733,,,,,Left,,6,4.92,1,,Used hand-level to verify mark,Riverine,8/31/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,Philip Habermehl,LAACA17270,HIGHWAY 91 BRIDGE OVER BAYOU QUEUE DE TORTUE,,,LA,Acadia Parish,,No,,15674,BAYOU QUEUE DE TORTUE,17270,129,5,3,"PARTIAL SEED LINE ON EAST SIDE OF CYPREES TREE, 6 FT FROM WEST SIDE OF ABANDONED SERVICE ROAD ON NORTH WEST SIDE OF BRIDGE. MARKED WITH ORANGE TAPE AND GREEN HWM DISC.",30.08193,-92.50616,,,,,N/A,,6,5.35,1,,,Riverine,9/1/2016 5:00:00 AM,1,2,1600,1600,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,,LAACA17270,HIGHWAY 91 BRIDGE OVER BAYOU QUEUE DE TORTUE,,,LA,Acadia Parish,,No,,15675,BAYOU QUEUE DE TORTUE,17270,129,5,4,PARTIAL SEEDLINE ON CYPRESS TREE 6 FT FROM ABANDONED SERVICE ROAD.  O NORTHWEST CORNER OF BRIDGE ROUGHLY 30' SOUTH FROM OTHER HWM. FLAGGED WITH PINK TAPE AND WHITE HWM DISK.,30.08193,-92.50616,,,,,N/A,,6,5.97,1,,,Riverine,9/1/2016 5:00:00 AM,1,2,1600,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Other (Note in Description box),Handheld GPS,NAD83,Ben Thepaut,,LAST.17271,HWM on Pavillion at Eunice City Lake Park,,,LA,St. Landry Parish,,No,,15676,Eunice City Lake/Bayou Des Cannes trib to Mermentau River,17271,129,5,1,seedline on wall of pavillion behind 2nd column looking at lake on west side of pavillion,30.49378,-92.46347,,,,,N/A,,9,2.4,1,,verified with columns nearby,Riverine,9/1/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Ben Thepaut,,LAST.17272,HWM on Maintenance shop at Eunice Country Country Club,,,LA,St. Landry Parish,,No,,15677,Eunice City Lake/ Bayou Des Cannes trib to Mermentau River,17272,129,5,1,Seedline right of front door of maintenance shop. Orange flagging on nail and HWM disc,30.49819,-92.45758,,,,,N/A,,6,3.18,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Other (Note in Description box),Handheld GPS,NAD83,Ben Thepaut,,LAST.17273,HWM at residence 1392 Hwy 13 near Bridge,,,LA,St. Landry Parish,,No,,15678,Bayou Des Cannes,17273,129,5,1,HWM is seedline marked with sharpie at residence on left side of house under breaker/fuse box,30.53461,-92.42342,,,,,Left,,9,4.15,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAACA17274,5306 Old LA 25 New Iberia LA 70560.  A/C unit behind house,,,LA,Acadia Parish,,No,,15679,DeBlanc Coulee,17274,129,5,2,A/C unit behind house located at old LA 25 in New Iberia,29.97441,-91.8994,,,,,N/A,,4,2.4,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Clear water,Fair: +/- 0.20 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAACA17274,5306 Old LA 25 New Iberia LA 70560.  A/C unit behind house,,,LA,Acadia Parish,,No,,15680,DeBlanc Coulee,17274,129,3,3,Concrete block on boat flower bed located at 55014 Claude Viator Rd in New Iberia,29.97612,-91.90343,,,,,N/A,,4,0.9,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Kelvey Merrill,,LAACA17274,5306 Old LA 25 New Iberia LA 70560.  A/C unit behind house,,,LA,Acadia Parish,,No,,15683,DeBlanc Coulee,17274,129,5,3,"Door frame of left side of house by garage door. Marked with nail and HWM tab, flagging on telephone pole on old LA 25.",29.97198,-91.90467,,,,,N/A,,6,2.56,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Skylar McHenry,LAST.17275,"Seedline on 8"" gum tree.  Flagged for indirect. No need to RTK.",,,LA,St. Helena Parish,,No,,15681,Tickfaw,17275,129,5,2,"Seedline in 8"" gum tree along Edg Road",30.662472,-90.645917,8/23/2016 4:00:00 AM,,,,Right,,6,,1,,HWM notes specified this site does not need to be surveyed.,Riverine,8/23/2016 4:00:00 AM,0,2,1585,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Ben Thepaut,,LAEVA17276,HWM at residence on Mule Ln. off Hwy 95 near bridge,,,LA,Evangeline Parish,,No,Owner was not there. However site appears friendly (Did not have no trespassing) and is a business,15684,Fontenals Gully trib to Bayou Des Cannes trib to Mermentau River,17276,129,5,1,Seedline marked with nail and HWM tag on non-enclosed carport/barn on 2nd post,30.59522,-92.37522,,,,,N/A,,6,4.13,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17277,Excellent seedline on bridge piling,,,LA,St. Helena Parish,,No,,15682,Tickfaw,17277,129,5,1,Seedline on bridge piling,30.674097,-90.639093,8/24/2016 5:00:00 AM,107.74,2,2,Right,,4,3.65,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17278,Seedline on door frame of storage building,,,LA,St. Helena Parish,,No,,15685,Tickfaw,17278,129,5,1,Excellent seedline on door frame of storage building,30.67591,-90.640116,8/24/2016 5:00:00 AM,109.04,2,2,N/A,,4,7,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17279,Excellent seedline on cabin exterior wall,,,LA,St. Helena Parish,,No,,15686,Tickfaw,17279,129,5,1,Excellent seedline on cabin exterior wall 4.5 feet above porch,30.676319,-90.642493,8/24/2016 5:00:00 AM,109.8,2,2,N/A,,4,5.5,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17280,Excellent seedline on back of house on siding,,,LA,St. Helena Parish,,No,,15687,Tickfaw,17280,129,5,1,Excellent seedline on back of house on siding,30.676459,-90.642495,8/24/2016 5:00:00 AM,109.77,2,,N/A,,4,5.45,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17281,Excellent seedline on garage at 1619 Durbin Road,,,LA,St. Helena Parish,,No,,15688,Tickfaw,17281,129,5,1,Excellent seedline on garage at 1619 Durbin Road,30.676948,-90.643931,8/24/2016 5:00:00 AM,110.44,2,2,N/A,,4,3.45,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Kelvey Merrill,,LAIBE17282,"6706 LA 14, New Iberia LA, 70560. Telephone  pole by drainage ditch. Marked with nail and HWM tab-- has flagging.",,,LA,Iberia Parish,,No,,15689,DeBllac coulee,17282,129,5,3,"Telephone  in drainage ditch in front of 6706 LA HWY 14. Marked with nail, HWM tab and flagging.",29.96697,-91.90913,,,,,N/A,,6,1.6,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Clear water,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAIBE17282,"6706 LA 14, New Iberia LA, 70560. Telephone  pole by drainage ditch. Marked with nail and HWM tab-- has flagging.",,,LA,Iberia Parish,,No,,15693,DeBllac coulee,17282,129,3,1,Cinder block on left rear support of house located at 2406 Migues Rd in New Iberia,29.95941,-91.9028,,,,,Right,,4,1.9,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17283,Excellent seedline on downspout of house at 1929 Durbin Road,,,LA,St. Helena Parish,,No,,15690,Tickfaw,17283,129,5,1,Excellent seedline on downspout of house at 1929 Durbin Road,30.678931,-90.646184,8/24/2016 5:00:00 AM,111.25,2,2,N/A,,4,1.7,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17284,"Good seedline on 30"" white oak on east side of Durbin Road",,,LA,St. Helena Parish,,No,,15691,Tickfaw,17284,129,5,2,"Good seedline on 30"" white oak on east side of Durbin Road across street from house at 2025 Durbin Road",30.679668,-90.646544,8/24/2016 5:00:00 AM,111.25,2,2,N/A,,6,2,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17285,"Excellent seedline on 1"" sapling",,,LA,St. Helena Parish,,No,,15692,Tickfaw,17285,129,5,1,"Excellent seedline on 1"" sapling on DSS of SR16, about 1000 feet right of rt abutment of main channel bridge",30.682202,-90.647261,8/24/2016 5:00:00 AM,111.51,2,2,N/A,,6,7.3,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17286,"Fair seedline on 12"" oak",,,LA,St. Helena Parish,,No,,15694,Tickfaw,17286,129,5,3,"Fair seedline on 12"" oak about 75 feet upstream of SR16 and 900 feet right of right abutment of main channel bridge",30.682638,-90.647666,8/24/2016 5:00:00 AM,113.83,2,2,N/A,,6,2.6,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17287,Excellent seedline on shop at 6015 highway 43,,,LA,St. Helena Parish,,No,,15695,Tickfaw,17287,129,5,1,Excellent seedline on side of shop at 6015 Highway 43,30.694126,-90.651646,8/24/2016 5:00:00 AM,115.98,2,2,N/A,,4,5.3,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17288,"Good seedline on 2"" sapling",,,LA,St. Helena Parish,,No,,15696,Tickfaw,17288,129,5,2,"Good seedline on 2"" sapling",30.689162,-90.648671,8/24/2016 5:00:00 AM,114.95,2,2,N/A,,6,2.2,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,Philip Habermehl,LAACA17289,SOUTH THIRTEENTH STREET,,,LA,Acadia Parish,,No,RTK MAYBE DIFFICULT DUE TO HEAVY TREE COVERAGE,15697,BAYOU DES CANNES > MERMENTAU,17289,129,5,4,SEEDLINE IN GROUPING OF FOUR  BASE TREE,30.18054,-92.58643,,,,,N/A,,6,5.75,1,,,Riverine,9/1/2016 5:00:00 AM,1,2,1600,1600,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,,LAACA17289,SOUTH THIRTEENTH STREET,,,LA,Acadia Parish,,No,RTK MAYBE DIFFICULT DUE TO HEAVY TREE COVERAGE,15787,BAYOU DES CANNES > MERMENTAU,17289,129,5,4,HWM ON 5' DIAMETER TREE JUST WEST OF ROAD FLAGGED WITH TAPE. GREEN DISK PINK RIBBON,30.18054,-92.58643,,,,,N/A,,6,5.98,1,,,Riverine,9/1/2016 5:00:00 AM,1,2,1600,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Clear water,Fair: +/- 0.20 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAIBE17290,Flagging on large tree pots at live oak gardens.  see manager at office for directions,,,LA,Iberia Parish,,No,,15698,Peignuer Lake,17290,129,3,3,Flag tape on potted plant by mulch pile.  see manager mike for directions 3373805065 mobile number,29.9663,-91.97573,,,,,N/A,,4,0.61,1,,,Riverine,9/1/2016 5:00:00 AM,1,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,Philip Habermehl,LAACA17293,LAST POWER POLE (061704) AT END OF CRICKET ROAD WITH SLIGHT TURN TO EAST NEAR IRRIGATION PUMP,,,LA,Acadia Parish,,No,,15705,BAYOU QUEUE DE TORTUE,17293,129,5,4,20 ' SOUTH WEST FROM MARKED POWER POLE. PINK FLAGGING AT EYE LEVEL,30.1166,-92.55706,,,,,N/A,,6,2.22,1,,,Riverine,9/1/2016 5:00:00 AM,1,2,1600,1600,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,,LAACA17293,LAST POWER POLE (061704) AT END OF CRICKET ROAD WITH SLIGHT TURN TO EAST NEAR IRRIGATION PUMP,,,LA,Acadia Parish,,No,,15706,BAYOU QUEUE DE TORTUE,17293,129,5,4,SEED LINE ON LEANING TREE  IN SMALL GROUPING OF FOUR TREES NEAR WATERS EDGE. 40 FT SOUTH WEST OF  POWER POLE. PINK FLAGGING AT EYE LEVEL.,30.1166,-92.55706,,,,,N/A,,6,4.97,1,,,Riverine,9/1/2016 5:00:00 AM,1,2,1600,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAIBE17294,403 Canal St Delcambre La 20528.  seed line on right staircase to house,,,LA,Iberia Parish,,No,,15707,Delcambre Canal,17294,129,5,1,Left banister of right staircase located at 403 canal street in delcambre,29.95246,-91.98521,,,,,Right,,4,1.75,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Debris,Good: +/- 0.10 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAIBE17294,403 Canal St Delcambre La 20528.  seed line on right staircase to house,,,LA,Iberia Parish,,No,,15709,Delcambre Canal,17294,129,2,2,Sharpie line on chain link fence post on left edge of property located at 207 N Robertson Rd in Delcambre,29.94965,-91.99091,,,,,Right,,4,1.75,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Kelvey Merrill,,LAIBE17294,403 Canal St Delcambre La 20528.  seed line on right staircase to house,,,LA,Iberia Parish,,No,,15715,Delcambre Canal,17294,129,5,1,right rear support of house located at 305 laurence st in Delcambre,29.94659,-91.98555,,,,,Right,,6,1.32,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Marker,Handheld GPS,NAD83,Philip Habermehl,Philip Habermehl,LAVER17299,RESIDENCE AT 1209 LEVERT STREET,,,LA,Vermilion Parish,,No,,15716,DRAINAGE CANAL,17299,129,5,2,NORTHEAST CORNER OF RESIDENCE. BACK LEFT CORNER OF CARPORT WHEN LOOKING AT FRONT OF HOUSE.,30.0281,-92.50008,,,,,N/A,,4,1.74,1,,SEE PHOTOS FOR BETTER SEED LINE FOUND UNDER THE HOUSE WHICH VERIFIED THE MARK.,Riverine,9/1/2016 5:00:00 AM,1,2,1600,1600,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Ben Thepaut,,LAEVA17302,HWM on DS RB of Hwy 10 culvert near Ville Platte,,,LA,Evangeline Parish,,No,,15723,Bayou Des Cannes trib to Mermentau River,17302,129,5,2,Seedline on oak tree on DS RB of culvert marked with nail and HWM disc and orange flagging.,30.70061,-92.33925,,,,,Right,,6,6.35,1,,attempted one on LB with no success due to time constraints,Riverine,9/1/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17303,Excellent seedline on side of shop,,,LA,St. Helena Parish,,No,,15722,Tickfaw,17303,129,5,1,Excellent seedline on side of shop (carpot) in back of 6360 Highway 43,30.695821,-90.647087,8/24/2016 5:00:00 AM,116.15,2,2,N/A,,4,7.3,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Poor: +/- 0.40 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17304,"Poor seed line on 42"" oak",,,LA,St. Helena Parish,,No,,15724,Tickfaw,17304,129,5,4,"Poor seed line on 42"" oak about 300 feet east of SR 43",30.695821,-90.647087,8/24/2016 5:00:00 AM,116.6,2,2,N/A,,4,9.6,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD27,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17306,Excellent seedline on small house,,,LA,St. Helena Parish,,No,,15728,Tickfaw,17306,129,5,1,excellent seedline on small house west of Miller's Seafood & Deli on SR16,30.693167,-90.62104,8/24/2016 5:00:00 AM,115.46,2,2,N/A,,4,3.2,1,,,Riverine,8/23/2016 5:00:00 AM,0,3,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LAST.17307,"Fair seed line on a 40"" oak",,,LA,St. Helena Parish,,No,,15729,Tickfaw,17307,129,5,3,"Fair Seedline in 40"" oak about 150' east of HWML3 in field near old tin shed",30.675239,-90.625561,8/23/2016 5:00:00 AM,108.49,2,2,N/A,,6,1.5,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Other (Note in Description box),Handheld GPS,NAD83,Ben Thepaut,,LAEVA17310,HWM on LB bridge piling on Hwy 10 near Reddell,,,LA,Evangeline Parish,,No,,15740,East Fork Bayou Nezpique,17310,129,5,1,Seedline on 2nd piling from downstream side marked with sharpie and orange flagging,30.6975,-92.49439,,,,,Left,,9,6.42,1,,verified with fair tree and good tree.,Riverine,9/1/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Not marked,Handheld GPS,NAD83,Laura LaPolice,Laura LaPolice,LATAN17312,HOUSE ACROSS FROM SITE LATAN17180,,,LA,Tangipahoa Parish,,No,,15743,UNKNOWN,17312,129,5,2,SEED LINE ON FRONT PORCH COLUMN OF HOUSE.,30.76747,-90.54856,9/1/2016 4:00:00 AM,166.234,2,6,N/A,,8,3.09,1,,LATAN17312-A,Riverine,9/1/2016 4:00:00 AM,0,2,1598,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
